"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"14","2025-02-16","13:53:05","22:15","11.86",,,
"14","2025-02-16","13:53:05","22:30","12.13",,,
"14","2025-02-16","13:53:05","22:45","11.92",,,
"14","2025-02-16","13:53:05","23:00","11.23",,,
"14","2025-02-16","13:53:05","23:15","11.47",,,
"14","2025-02-16","13:53:05","23:30","11.35",,,
"14","2025-02-16","13:53:05","23:45","11.26",,,
"14","2025-02-16","13:53:05","24:00","11.58",,,
"14","2025-02-16","13:53:05","24:15","11.13",,,
"14","2025-02-16","13:53:05","24:30","10.54",,,
"14","2025-02-16","13:53:05","24:45","10.73",,,
"14","2025-02-16","13:53:05","25:00","10.1",,,
"14","2025-02-16","13:53:05","25:15","9.34",,,
"14","2025-02-16","13:53:05","25:30","8.56",,,
"14","2025-02-16","13:53:05","25:45","8.74",,,
"14","2025-02-16","13:53:05","26:00","8.39",,,
"14","2025-02-16","13:53:05","26:15","7.64",,,
"14","2025-02-16","13:53:05","26:30","8.15",,,
"14","2025-02-16","13:53:05","26:45","9.22",,,
"14","2025-02-16","13:53:05","27:00","9.36",,,
"14","2025-02-16","13:53:05","27:15","9.68",,,
"14","2025-02-16","13:53:05","27:30","9.74",,,
"14","2025-02-16","13:53:05","27:45","9.71",,,
"14","2025-02-16","13:53:05","28:00","9.49",,,
"14","2025-02-16","13:53:05","28:15","9.52",,,
"14","2025-02-16","13:53:05","28:30","8.56",,,
"14","2025-02-16","13:53:05","28:45","7.52",,,
"14","2025-02-16","13:53:05","29:00","6.51",,,
"14","2025-02-16","13:53:05","29:15","5.35",,,
"14","2025-02-16","13:53:05","29:30","6","11.9",,
"14","2025-02-16","13:53:05","29:45","4.8","12.1",,
"14","2025-02-16","13:53:05","30:00","4.54","12.3",,
"14","2025-02-16","13:53:05","30:15","4.87",,,
"14","2025-02-16","13:53:05","30:30","4.65","12.2",,
"14","2025-02-16","13:53:05","30:45","3.94","12.4",,
"14","2025-02-16","13:53:05","31:00","4.73","12.3",,
"14","2025-02-16","13:53:05","31:15","4.37",,,
"14","2025-02-16","13:53:05","31:30","4.44",,,
"14","2025-02-16","13:53:05","31:45","4.18",,,
"14","2025-02-16","13:53:05","32:00","4.54",,,
"14","2025-02-16","13:53:05","32:15","4.06","12.4",,
"14","2025-02-16","13:53:05","32:30","3.26","12.3",,
"14","2025-02-16","13:53:05","32:45","4.04",,,
"14","2025-02-16","13:53:05","33:00","3.62","12.4",,
"14","2025-02-16","13:53:05","33:15","3.06","12.3",,
"14","2025-02-16","13:53:05","33:30","2.67",,,
"14","2025-02-16","13:53:05","33:45","2.81","12.5",,
"14","2025-02-16","13:53:05","34:00","3.59","12.3",,
"14","2025-02-16","13:53:05","34:15","2.52","12.4",,
"14","2025-02-16","13:53:05","34:30","2.62",,,
"14","2025-02-16","13:53:05","34:45","2.92",,,
"14","2025-02-16","13:53:05","35:00","2.8",,,
"14","2025-02-16","13:53:05","35:15","2.39",,,
"14","2025-02-16","13:53:05","35:30","2.83",,,
"14","2025-02-16","13:53:05","35:45","2.77",,,
"14","2025-02-16","13:53:05","36:00","2.78",,,
"14","2025-02-16","13:53:05","36:15","1.28","12.5",,
"14","2025-02-16","13:53:05","36:30","0.98",,,
"14","2025-02-16","13:53:05","36:45","0.16","12.6",,
"14","2025-02-16","13:53:05","37:00","0",,,
"14","2025-02-16","13:53:05","37:15","0",,,
"14","2025-02-16","13:53:05","37:30","0",,,
"14","2025-02-16","13:53:05","37:45","0.25","13.0",,
"14","2025-02-16","13:53:05","38:00","0","12.8",,
"14","2025-02-16","13:53:05","38:15","0",,,
"14","2025-02-16","13:53:05","38:30","0",,,
"14","2025-02-16","13:53:05","38:45","0",,,
"14","2025-02-16","13:53:05","39:00","0.13","12.7",,
"14","2025-02-16","13:53:05","39:15","0",,,
"14","2025-02-16","13:53:05","39:30","0",,,
"14","2025-02-16","13:53:05","39:45","0",,,
"14","2025-02-16","13:53:05","40:00","0",,,
"14","2025-02-16","13:53:05","40:15","0",,,
"14","2025-02-16","13:53:05","40:30","0",,,
"14","2025-02-16","13:53:05","40:45","0",,,
"14","2025-02-16","13:53:05","41:00","0",,,
"14","2025-02-16","13:53:05","41:15","0",,,
"14","2025-02-16","13:53:05","41:30","0",,,
"14","2025-02-16","13:53:05","41:45","0",,,
"14","2025-02-16","13:53:05","42:00","0",,,
"14","2025-02-16","13:53:05","42:15","0",,,
"14","2025-02-16","13:53:05","42:30","0",,,
"14","2025-02-16","13:53:05","42:45","0",,,
"14","2025-02-16","13:53:05","43:00","0.14","12.8",,
"14","2025-02-16","13:53:05","43:15","0.11",,,
"14","2025-02-16","13:53:05","43:30","0.11",,,
"14","2025-02-16","13:53:05","43:45","0.11",,,
"14","2025-02-16","13:53:05","44:00","0.12","12.9",,
"14","2025-02-16","13:53:05","44:15","0.12","12.8",,
"14","2025-02-16","13:53:05","44:30","0.12",,,
"14","2025-02-16","13:53:05","44:45","0.12",,,
"14","2025-02-16","13:53:05","45:00","0.12",,,
"14","2025-02-16","13:53:05","45:15","0.26",,,
"14","2025-02-16","13:53:05","45:30","0.11",,,
"14","2025-02-16","13:53:05","45:45","0.11",,,
"14","2025-02-16","13:53:05","46:00","0.11",,,
"14","2025-02-16","13:53:05","46:15","0.13",,,
"15","2025-02-17","09:16:25","0:00","0",,,
"15","2025-02-17","09:16:25","0:15","0.1","12.2",,
"15","2025-02-17","09:16:25","0:30","3.84","12.1",,
"15","2025-02-17","09:16:25","0:45","4.12",,,
"15","2025-02-17","09:16:25","1:00","3.9","12.0",,
"15","2025-02-17","09:16:25","1:15","4.07",,,
"15","2025-02-17","09:16:25","1:30","4.47",,,
"15","2025-02-17","09:16:25","1:45","4.46",,,
"15","2025-02-17","09:16:25","2:00","5.01",,,
"15","2025-02-17","09:16:25","2:15","4.94",,,
"15","2025-02-17","09:16:25","2:30","5.22",,,
"15","2025-02-17","09:16:25","2:45","4.99",,,
"15","2025-02-17","09:16:25","3:00","5.39",,,
"15","2025-02-17","09:16:25","3:15","6.42",,,
"15","2025-02-17","09:16:25","3:30","5.7",,,
"15","2025-02-17","09:16:25","3:45","5.77",,,
"15","2025-02-17","09:16:25","4:00","5.88",,,
"15","2025-02-17","09:16:25","4:15","5.49",,,
"15","2025-02-17","09:16:25","4:30","5.71",,,
"15","2025-02-17","09:16:25","4:45","5.62",,,
"15","2025-02-17","09:16:25","5:00","6.05",,,
"15","2025-02-17","09:16:25","5:15","6.22",,,
"15","2025-02-17","09:16:25","5:30","6.9","12.1",,
"15","2025-02-17","09:16:25","5:45","6.96","12.0",,
"15","2025-02-17","09:16:25","6:00","7.17",,,
"15","2025-02-17","09:16:25","6:15","7.38","11.9",,
"15","2025-02-17","09:16:25","6:30","6.59","12.0",,
"15","2025-02-17","09:16:25","6:45","6.25",,,
"15","2025-02-17","09:16:25","7:00","5.98",,,
"15","2025-02-17","09:16:25","7:15","5.57",,,
"15","2025-02-17","09:16:25","7:30","5.45",,,
"15","2025-02-17","09:16:25","7:45","5.15",,,
"15","2025-02-17","09:16:25","8:00","5.06",,,
"15","2025-02-17","09:16:25","8:15","4.54",,,
"15","2025-02-17","09:16:25","8:30","4.24",,,
"15","2025-02-17","09:16:25","8:45","4.63",,,
"15","2025-02-17","09:16:25","9:00","4.57",,,
"15","2025-02-17","09:16:25","9:15","3.9","12.1",,
"15","2025-02-17","09:16:25","9:30","4.29",,,
"15","2025-02-17","09:16:25","9:45","4.18",,,
"15","2025-02-17","09:16:25","10:00","3.18",,,
"15","2025-02-17","09:16:25","10:15","3.24",,,
"15","2025-02-17","09:16:25","10:30","1.7",,,
"15","2025-02-17","09:16:25","10:45","4",,,
"15","2025-02-17","09:16:25","11:00","4.08",,,
"15","2025-02-17","09:16:25","11:15","3.96",,,
"15","2025-02-17","09:16:25","11:30","3.7",,,
"15","2025-02-17","09:16:25","11:45","3.6",,,
"15","2025-02-17","09:16:25","12:00","4.99",,,
"15","2025-02-17","09:16:25","12:15","4.9",,,
"15","2025-02-17","09:16:25","12:30","4.8","12.0",,
"15","2025-02-17","09:16:25","12:45","4.63",,,
"15","2025-02-17","09:16:25","13:00","4.82",,,
"15","2025-02-17","09:16:25","13:15","4.89",,,
"15","2025-02-17","09:16:25","13:30","5.1",,,
"15","2025-02-17","09:16:25","13:45","4.94",,,
"15","2025-02-17","09:16:25","14:00","5.36",,,
"15","2025-02-17","09:16:25","14:15","5.38",,,
"15","2025-02-17","09:16:25","14:30","5.65",,,
"15","2025-02-17","09:16:25","14:45","6.23",,,
"15","2025-02-17","09:16:25","15:00","6.21",,,
"15","2025-02-17","09:16:25","15:15","6.46","12.1",,
"15","2025-02-17","09:16:25","15:30","6.37","12.0",,
"15","2025-02-17","09:16:25","15:45","5.72",,,
"15","2025-02-17","09:16:25","16:00","5.2",,,
"15","2025-02-17","09:16:25","16:15","5",,,
"15","2025-02-17","09:16:25","16:30","5.88",,,
"15","2025-02-17","09:16:25","16:45","5.34",,,
"15","2025-02-17","09:16:25","17:00","4.72",,,
"15","2025-02-17","09:16:25","17:15","5.1",,,
"15","2025-02-17","09:16:25","17:30","5.56",,,
"15","2025-02-17","09:16:25","17:45","5.53",,,
"15","2025-02-17","09:16:25","18:00","5.03",,,
"15","2025-02-17","09:16:25","18:15","5.07",,,
"15","2025-02-17","09:16:25","18:30","5.77",,,
"15","2025-02-17","09:16:25","18:45","5.97",,,
"15","2025-02-17","09:16:25","19:00","5.55",,,
"15","2025-02-17","09:16:25","19:15","5.55",,,
"15","2025-02-17","09:16:25","19:30","6",,,
"15","2025-02-17","09:16:25","19:45","5.47",,,
"15","2025-02-17","09:16:25","20:00","4.26",,,
"15","2025-02-17","09:16:25","20:15","1.84","12.1",,
"15","2025-02-17","09:16:25","20:30","0.98",,,
"15","2025-02-17","09:16:25","20:45","0.23",,,
"15","2025-02-17","09:16:25","21:00","0",,,
"15","2025-02-17","09:16:25","21:15","0.1",,,
"15","2025-02-17","09:16:25","21:30","0.24",,,
"15","2025-02-17","09:16:25","21:45","0",,,
"15","2025-02-17","09:16:25","22:00","0.22",,,
"15","2025-02-17","09:16:25","22:15","0",,,
"15","2025-02-17","09:16:25","22:30","0.11",,,
"15","2025-02-17","09:16:25","22:45","0",,,
"15","2025-02-17","09:16:25","23:00","0.79",,,
"15","2025-02-17","09:16:25","23:15","5.15","12.0",,
"15","2025-02-17","09:16:25","23:30","4.93",,,
"15","2025-02-17","09:16:25","23:45","5.62",,,
"16","2025-02-17","09:38:34","0:00","0",,,
"16","2025-02-17","09:38:34","0:15","0.1","12.0",,
"16","2025-02-17","09:38:34","0:30","4.95",,,
"16","2025-02-17","09:38:34","0:45","5.17",,,
"16","2025-02-17","09:38:34","1:00","5.51","12.1",,
"16","2025-02-17","09:38:34","1:15","5.71","12.0",,
"16","2025-02-17","09:38:34","1:30","5.41",,,
"16","2025-02-17","09:38:34","1:45","4.66",,,
"16","2025-02-17","09:38:34","2:00","4.46",,,
"16","2025-02-17","09:38:34","2:15","4.46",,,
"16","2025-02-17","09:38:34","2:30","4.61","12.1",,
"16","2025-02-17","09:38:34","2:45","3.85",,,
"16","2025-02-17","09:38:34","3:00","3.89","12.0",,
"16","2025-02-17","09:38:34","3:15","3.55","12.1",,
"16","2025-02-17","09:38:34","3:30","3.78",,,
"16","2025-02-17","09:38:34","3:45","4.54","12.0",,
"16","2025-02-17","09:38:34","4:00","4.54",,,
"16","2025-02-17","09:38:34","4:15","4.66",,,
"16","2025-02-17","09:38:34","4:30","4.93",,,
"16","2025-02-17","09:38:34","4:45","5.36",,,
"16","2025-02-17","09:38:34","5:00","5.47",,,
"16","2025-02-17","09:38:34","5:15","5.19","12.1",,
"16","2025-02-17","09:38:34","5:30","5.55",,,
"16","2025-02-17","09:38:34","5:45","5.84","12.0",,
"16","2025-02-17","09:38:34","6:00","5.84",,,
"16","2025-02-17","09:38:34","6:15","6.04",,,
"16","2025-02-17","09:38:34","6:30","5.84",,,
"16","2025-02-17","09:38:34","6:45","5.51","12.1",,
"16","2025-02-17","09:38:34","7:00","5.31","12.0",,
"16","2025-02-17","09:38:34","7:15","5.02","12.1",,
"16","2025-02-17","09:38:34","7:30","4.89",,,
"16","2025-02-17","09:38:34","7:45","4.47",,,
"16","2025-02-17","09:38:34","8:00","4.75",,,
"16","2025-02-17","09:38:34","8:15","4.74",,,
"16","2025-02-17","09:38:34","8:30","4.3",,,
"16","2025-02-17","09:38:34","8:45","4.37",,,
"16","2025-02-17","09:38:34","9:00","4.44",,,
"16","2025-02-17","09:38:34","9:15","5.01",,,
"16","2025-02-17","09:38:34","9:30","4.9",,,
"16","2025-02-17","09:38:34","9:45","5.48",,,
"16","2025-02-17","09:38:34","10:00","5.3",,,
"16","2025-02-17","09:38:34","10:15","5.33",,,
"16","2025-02-17","09:38:34","10:30","4.95",,,
"16","2025-02-17","09:38:34","10:45","4.92",,,
"16","2025-02-17","09:38:34","11:00","5.75",,,
"16","2025-02-17","09:38:34","11:15","5.17",,,
"16","2025-02-17","09:38:34","11:30","5.24",,,
"16","2025-02-17","09:38:34","11:45","5.44",,,
"16","2025-02-17","09:38:34","12:00","5.51",,,
"16","2025-02-17","09:38:34","12:15","5.18","12.0",,
"16","2025-02-17","09:38:34","12:30","4.81",,,
"16","2025-02-17","09:38:34","12:45","4.56",,,
"16","2025-02-17","09:38:34","13:00","5.61",,,
"16","2025-02-17","09:38:34","13:15","5.57",,,
"16","2025-02-17","09:38:34","13:30","5.54",,,
"16","2025-02-17","09:38:34","13:45","5.36",,,
"16","2025-02-17","09:38:34","14:00","5.32",,,
"16","2025-02-17","09:38:34","14:15","5.2",,,
"16","2025-02-17","09:38:34","14:30","5.06","12.1",,
"16","2025-02-17","09:38:34","14:45","5.02",,,
"16","2025-02-17","09:38:34","15:00","3.85",,,
"16","2025-02-17","09:38:34","15:15","4.94",,,
"16","2025-02-17","09:38:34","15:30","4.76",,,
"16","2025-02-17","09:38:34","15:45","4.85","12.0",,
"16","2025-02-17","09:38:34","16:00","5","12.1",,
"16","2025-02-17","09:38:34","16:15","5.06",,,
"16","2025-02-17","09:38:34","16:30","4.71",,,
"16","2025-02-17","09:38:34","16:45","4.26",,,
"16","2025-02-17","09:38:34","17:00","4.22",,,
"16","2025-02-17","09:38:34","17:15","3.99",,,
"16","2025-02-17","09:38:34","17:30","3.76",,,
"16","2025-02-17","09:38:34","17:45","4.12",,,
"16","2025-02-17","09:38:34","18:00","3.76",,,
"16","2025-02-17","09:38:34","18:15","3.92",,,
"16","2025-02-17","09:38:34","18:30","3.9",,,
"16","2025-02-17","09:38:34","18:45","3.64",,,
"16","2025-02-17","09:38:34","19:00","3.44",,,
"16","2025-02-17","09:38:34","19:15","4.2",,,
"16","2025-02-17","09:38:34","19:30","4.16",,,
"16","2025-02-17","09:38:34","19:45","4.19",,,
"16","2025-02-17","09:38:34","20:00","3.99",,,
"16","2025-02-17","09:38:34","20:15","2.44",,,
"16","2025-02-17","09:38:34","20:30","0.95",,,
"16","2025-02-17","09:38:34","20:45","0.17",,,
"16","2025-02-17","09:38:34","21:00","0.11",,,
"16","2025-02-17","09:38:34","21:15","0",,,
"16","2025-02-17","09:38:34","21:30","0",,,
"16","2025-02-17","09:38:34","21:45","0",,,
"16","2025-02-17","09:38:34","22:00","0",,,
"16","2025-02-17","09:38:34","22:15","0",,,
"16","2025-02-17","09:38:34","22:30","0",,,
"16","2025-02-17","09:38:34","22:45","0",,,
"16","2025-02-17","09:38:34","23:00","0",,,
"16","2025-02-17","09:38:34","23:15","0",,,
"16","2025-02-17","09:38:34","23:30","0","12.2",,
"16","2025-02-17","09:38:34","23:45","0",,,
"16","2025-02-17","09:38:34","24:00","0",,,
"16","2025-02-17","09:38:34","24:15","0.06","12.1",,
"16","2025-02-17","09:38:34","24:30","0.1","12.2",,
"16","2025-02-17","09:38:34","24:45","0",,,
"16","2025-02-17","09:38:34","25:00","0",,,
"16","2025-02-17","09:38:34","25:15","0.22","12.1",,
"16","2025-02-17","09:38:34","25:30","0",,,
"16","2025-02-17","09:38:34","25:45","0.58",,,
"16","2025-02-17","09:38:34","26:00","0.36",,,
"16","2025-02-17","09:38:34","26:15","0",,,
"16","2025-02-17","09:38:34","26:30","0",,,
"16","2025-02-17","09:38:34","26:45","0.27",,,
"16","2025-02-17","09:38:34","27:00","0",,,
"16","2025-02-17","09:38:34","27:15","0",,,
"16","2025-02-17","09:38:34","27:30","0",,,
"16","2025-02-17","09:38:34","27:45","0",,,
"16","2025-02-17","09:38:34","28:00","0",,,
"16","2025-02-17","09:38:34","28:15","0",,,
"16","2025-02-17","09:38:34","28:30","0","12.3",,
"16","2025-02-17","09:38:34","28:45","0",,,
"16","2025-02-17","09:38:34","29:00","0",,,
"16","2025-02-17","09:38:34","29:15","0",,,
"16","2025-02-17","09:38:34","29:30","0",,,
"16","2025-02-17","09:38:34","29:45","0",,,
"16","2025-02-17","09:38:34","30:00","0",,,
"16","2025-02-17","09:38:34","30:15","0",,,
"17","2025-06-07","10:05:01","0:00","0",,,
"17","2025-06-07","10:05:01","0:15","0.1","13.4",,
"17","2025-06-07","10:05:01","0:30","1","13.3",,
"17","2025-06-07","10:05:01","0:45","1.01",,,
"17","2025-06-07","10:05:01","1:00","1",,,
"17","2025-06-07","10:05:01","1:15","1.83",,,
"17","2025-06-07","10:05:01","1:30","2.76",,,
"17","2025-06-07","10:05:01","1:45","1.94","13.2",,
"17","2025-06-07","10:05:01","2:00","3.33",,,
"17","2025-06-07","10:05:01","2:15","4.06",,,
"17","2025-06-07","10:05:01","2:30","2.46",,,
"17","2025-06-07","10:05:01","2:45","3.08","13.3",,
"17","2025-06-07","10:05:01","3:00","3.41","13.2",,
"17","2025-06-07","10:05:01","3:15","3.45",,,
"17","2025-06-07","10:05:01","3:30","4.69","13.1",,
"17","2025-06-07","10:05:01","3:45","3.73","13.2",,
"17","2025-06-07","10:05:01","4:00","3.23",,,
"17","2025-06-07","10:05:01","4:15","2.67",,,
"17","2025-06-07","10:05:01","4:30","3.62","13.3",,
"17","2025-06-07","10:05:01","4:45","3.65","13.2",,
"17","2025-06-07","10:05:01","5:00","3.5","13.3",,
"17","2025-06-07","10:05:01","5:15","3.98","13.2",,
"17","2025-06-07","10:05:01","5:30","2.55",,,
"17","2025-06-07","10:05:01","5:45","4.04",,,
"17","2025-06-07","10:05:01","6:00","4.21","13.1",,
"17","2025-06-07","10:05:01","6:15","3.82",,,
"17","2025-06-07","10:05:01","6:30","3.32",,,
"17","2025-06-07","10:05:01","6:45","3.1","13.2",,
"17","2025-06-07","10:05:01","7:00","3.54","13.1",,
"17","2025-06-07","10:05:01","7:15","4.37","13.2",,
"17","2025-06-07","10:05:01","7:30","4.5","13.1",,
"17","2025-06-07","10:05:01","7:45","3.42","13.2",,
"17","2025-06-07","10:05:01","8:00","3.94",,,
"17","2025-06-07","10:05:01","8:15","5.04","13.0",,
"17","2025-06-07","10:05:01","8:30","4.96","13.1",,
"17","2025-06-07","10:05:01","8:45","3.76",,,
"17","2025-06-07","10:05:01","9:00","4.65",,,
"17","2025-06-07","10:05:01","9:15","4.38",,,
"17","2025-06-07","10:05:01","9:30","5.18",,,
"17","2025-06-07","10:05:01","9:45","4.88","13.0",,
"17","2025-06-07","10:05:01","10:00","4.37","13.1",,
"17","2025-06-07","10:05:01","10:15","4.53","13.2",,
"17","2025-06-07","10:05:01","10:30","4.54","13.1",,
"17","2025-06-07","10:05:01","10:45","3.26",,,
"17","2025-06-07","10:05:01","11:00","3.91",,,
"17","2025-06-07","10:05:01","11:15","4.91",,,
"17","2025-06-07","10:05:01","11:30","4.86","13.0",,
"17","2025-06-07","10:05:01","11:45","5.11",,,
"17","2025-06-07","10:05:01","12:00","5.34",,,
"17","2025-06-07","10:05:01","12:15","5.5",,,
"17","2025-06-07","10:05:01","12:30","5.34",,,
"17","2025-06-07","10:05:01","12:45","5.65",,,
"17","2025-06-07","10:05:01","13:00","5.08",,,
"17","2025-06-07","10:05:01","13:15","4.95",,,
"17","2025-06-07","10:05:01","13:30","4.51",,,
"17","2025-06-07","10:05:01","13:45","4.98","13.1",,
"17","2025-06-07","10:05:01","14:00","4.98",,,
"17","2025-06-07","10:05:01","14:15","4.53",,,
"17","2025-06-07","10:05:01","14:30","4.26",,,
"17","2025-06-07","10:05:01","14:45","4.18",,,
"17","2025-06-07","10:05:01","15:00","3.93",,,
"17","2025-06-07","10:05:01","15:15","2.56","13.2",,
"17","2025-06-07","10:05:01","15:30","3.69","13.1",,
"17","2025-06-07","10:05:01","15:45","5.01",,,
"17","2025-06-07","10:05:01","16:00","4.82",,,
"17","2025-06-07","10:05:01","16:15","5",,,
"17","2025-06-07","10:05:01","16:30","5.01",,,
"17","2025-06-07","10:05:01","16:45","4.64",,,
"17","2025-06-07","10:05:01","17:00","4.28",,,
"17","2025-06-07","10:05:01","17:15","3.85",,,
"17","2025-06-07","10:05:01","17:30","4.38",,,
"17","2025-06-07","10:05:01","17:45","4.1",,,
"17","2025-06-07","10:05:01","18:00","4.13","13.2",,
"17","2025-06-07","10:05:01","18:15","4.56",,,
"17","2025-06-07","10:05:01","18:30","4.82","13.1",,
"17","2025-06-07","10:05:01","18:45","5.23","13.2",,
"17","2025-06-07","10:05:01","19:00","5.41","13.1",,
"17","2025-06-07","10:05:01","19:15","5.27","13.0",,
"17","2025-06-07","10:05:01","19:30","5.44",,,
"17","2025-06-07","10:05:01","19:45","5.15",,,
"17","2025-06-07","10:05:01","20:00","5.32",,,
"17","2025-06-07","10:05:01","20:15","5.91","12.9",,
"17","2025-06-07","10:05:01","20:30","5.58",,,
"17","2025-06-07","10:05:01","20:45","4.97","13.0",,
"17","2025-06-07","10:05:01","21:00","4.64",,,
"17","2025-06-07","10:05:01","21:15","4.35",,,
"17","2025-06-07","10:05:01","21:30","3.91",,,
"17","2025-06-07","10:05:01","21:45","3.94","13.1",,
"17","2025-06-07","10:05:01","22:00","3.21",,,
"17","2025-06-07","10:05:01","22:15","2.55","13.2",,
"17","2025-06-07","10:05:01","22:30","1.97","13.3",,
"17","2025-06-07","10:05:01","22:45","0.92",,,
"17","2025-06-07","10:05:01","23:00","0",,,
"17","2025-06-07","10:05:01","23:15","0",,,
"17","2025-06-07","10:05:01","23:30","0",,,
"17","2025-06-07","10:05:01","23:45","2.36",,,
"17","2025-06-07","10:05:01","24:00","3.64","13.2",,
"17","2025-06-07","10:05:01","24:15","4.14","13.0",,
"17","2025-06-07","10:05:01","24:30","4.98",,,
"17","2025-06-07","10:05:01","24:45","4.88",,,
"17","2025-06-07","10:05:01","25:00","4.28",,,
"17","2025-06-07","10:05:01","25:15","2.59","13.1",,
"17","2025-06-07","10:05:01","25:30","0.98","13.2",,
"17","2025-06-07","10:05:01","25:45","0",,,
"17","2025-06-07","10:05:01","26:00","0.12",,,
"17","2025-06-07","10:05:01","26:15","0.64","13.3",,
"17","2025-06-07","10:05:01","26:30","4.45","13.1",,
"17","2025-06-07","10:05:01","26:45","4.73",,,
"17","2025-06-07","10:05:01","27:00","4.28",,,
"17","2025-06-07","10:05:01","27:15","5.05",,,
"17","2025-06-07","10:05:01","27:30","4.77",,,
"17","2025-06-07","10:05:01","27:45","4.5",,,
"17","2025-06-07","10:05:01","28:00","4.47",,,
"17","2025-06-07","10:05:01","28:15","4.87",,,
"17","2025-06-07","10:05:01","28:30","4.91","13.0",,
"17","2025-06-07","10:05:01","28:45","4.96","13.1",,
"17","2025-06-07","10:05:01","29:00","4.19","13.0",,
"17","2025-06-07","10:05:01","29:15","4.62","13.1",,
"17","2025-06-07","10:05:01","29:30","4.29",,,
"17","2025-06-07","10:05:01","29:45","4.47",,,
"17","2025-06-07","10:05:01","30:00","3.56",,,
"17","2025-06-07","10:05:01","30:15","4.74","13.0",,
"17","2025-06-07","10:05:01","30:30","3.69",,,
"17","2025-06-07","10:05:01","30:45","3.53","13.1",,
"17","2025-06-07","10:05:01","31:00","4.69",,,
"17","2025-06-07","10:05:01","31:15","4.87","13.0",,
"17","2025-06-07","10:05:01","31:30","3.47","13.1",,
"17","2025-06-07","10:05:01","31:45","3.48",,,
"17","2025-06-07","10:05:01","32:00","3.31",,,
"17","2025-06-07","10:05:01","32:15","3.76",,,
"17","2025-06-07","10:05:01","32:30","4.8","13.0",,
"17","2025-06-07","10:05:01","32:45","5.03",,,
"17","2025-06-07","10:05:01","33:00","4.74",,,
"17","2025-06-07","10:05:01","33:15","4.6",,,
"17","2025-06-07","10:05:01","33:30","4.15",,,
"17","2025-06-07","10:05:01","33:45","3.91",,,
"17","2025-06-07","10:05:01","34:00","3.1",,,
"17","2025-06-07","10:05:01","34:15","2.67","13.2",,
"17","2025-06-07","10:05:01","34:30","2.96",,,
"17","2025-06-07","10:05:01","34:45","3.14","13.1",,
"17","2025-06-07","10:05:01","35:00","4.31",,,
"17","2025-06-07","10:05:01","35:15","4.14",,,
"17","2025-06-07","10:05:01","35:30","4.42","13.0",,
"17","2025-06-07","10:05:01","35:45","3.85","13.1",,
"17","2025-06-07","10:05:01","36:00","3.7",,,
"17","2025-06-07","10:05:01","36:15","3.71",,,
"17","2025-06-07","10:05:01","36:30","0.92","13.2",,
"17","2025-06-07","10:05:01","36:45","0.69","13.3",,
"17","2025-06-07","10:05:01","37:00","0",,,
"17","2025-06-07","10:05:01","37:15","0",,,
"17","2025-06-07","10:05:01","37:30","0",,,
"17","2025-06-07","10:05:01","37:45","0","13.4",,
"17","2025-06-07","10:05:01","38:00","0",,,
"17","2025-06-07","10:05:01","38:15","0",,,
"17","2025-06-07","10:05:01","38:30","0","13.5",,
"17","2025-06-07","10:05:01","38:45","0",,,
"17","2025-06-07","10:05:01","39:00","0",,,
"17","2025-06-07","10:05:01","39:15","0","13.3",,
"17","2025-06-07","10:05:01","39:30","0",,,
"17","2025-06-07","10:05:01","39:45","0",,,
"17","2025-06-07","10:05:01","40:00","0",,,
"17","2025-06-07","10:05:01","40:15","0.1","13.4",,
"17","2025-06-07","10:05:01","40:30","0",,,
"17","2025-06-07","10:05:01","40:45","0",,,
"17","2025-06-07","10:05:01","41:00","0.06","13.3",,
"17","2025-06-07","10:05:01","41:15","0",,,
"17","2025-06-07","10:05:01","41:30","0",,,
"17","2025-06-07","10:05:01","41:45","0",,,
"17","2025-06-07","10:05:01","42:00","0",,,
"17","2025-06-07","10:05:01","42:15","0.1",,,
"17","2025-06-07","10:05:01","42:30","0",,,
"17","2025-06-07","10:05:01","42:45","0",,,
"17","2025-06-07","10:05:01","43:00","0","13.5",,
"17","2025-06-07","10:05:01","43:15","0.26","13.4",,
"17","2025-06-07","10:05:01","43:30","0.35","13.3",,
"17","2025-06-07","10:05:01","43:45","0.37","13.4",,
"17","2025-06-07","10:05:01","44:00","0.3",,,
"17","2025-06-07","10:05:01","44:15","0",,,
"17","2025-06-07","10:05:01","44:30","0",,,
"17","2025-06-07","10:05:01","44:45","0",,,
"17","2025-06-07","10:05:01","45:00","0",,,
"17","2025-06-07","10:05:01","45:15","0.16","13.5",,
"17","2025-06-07","10:05:01","45:30","0",,,
"17","2025-06-07","10:05:01","45:45","0",,,
"17","2025-06-07","10:05:01","46:00","0",,,
"17","2025-06-07","10:05:01","46:15","0",,,
"18","2025-06-07","12:25:23","0:00","0",,,
"18","2025-06-07","12:25:23","0:15","0.1","13.8",,
"18","2025-06-07","12:25:23","0:30","3.49","13.4",,
"18","2025-06-07","12:25:23","0:45","3.99","13.3",,
"18","2025-06-07","12:25:23","1:00","4.05","13.1",,
"18","2025-06-07","12:25:23","1:15","4.01",,,
"18","2025-06-07","12:25:23","1:30","3.56",,,
"18","2025-06-07","12:25:23","1:45","3.61",,,
"18","2025-06-07","12:25:23","2:00","3.26","13.3",,
